CMDLINE C:\Users\Isaac\AppData\Local\Programs\Python\Python311\python.exe copy_of_4_double_dqn.py
MEM 11607.027344 1708463350.4022
MEM 11687.027344 1708463350.5028
MEM 11685.562500 1708463350.6032
MEM 11687.027344 1708463350.7038
MEM 11687.027344 1708463350.8044
MEM 11591.023438 1708463350.9048
MEM 11687.027344 1708463351.0054
MEM 11591.023438 1708463351.1060
MEM 11687.027344 1708463351.2062
MEM 11591.023438 1708463351.3065
MEM 11687.027344 1708463351.4068
MEM 11683.531250 1708463351.5072
MEM 11607.476562 1708463351.6075
MEM 11591.023438 1708463351.7081
MEM 11687.027344 1708463351.8085
MEM 11609.808594 1708463351.9093
MEM 11687.027344 1708463352.0097
MEM 11648.859375 1708463352.1102
MEM 11687.027344 1708463352.2105
MEM 11687.027344 1708463352.3113
MEM 11415.015625 1708463352.4118
MEM 11425.726562 1708463352.5122
MEM 11415.937500 1708463352.6127
MEM 11418.523438 1708463352.7132
MEM 11420.773438 1708463352.8135
MEM 11423.023438 1708463352.9141
MEM 11425.273438 1708463353.0146
MEM 11427.523438 1708463353.1151
MEM 11429.773438 1708463353.2156
MEM 11432.023438 1708463353.3160
MEM 11434.421875 1708463353.4166
MEM 11437.046875 1708463353.5173
MEM 11439.296875 1708463353.6179
MEM 11441.546875 1708463353.7183
MEM 11443.796875 1708463353.8188
MEM 11446.046875 1708463353.9193
MEM 11448.300781 1708463354.0197
MEM 11451.089844 1708463354.1201
MEM 11453.339844 1708463354.2207
MEM 11455.589844 1708463354.3212
MEM 11457.839844 1708463354.4215
MEM 11460.464844 1708463354.5222
MEM 11462.738281 1708463354.6227
MEM 11465.457031 1708463354.7232
MEM 11467.371094 1708463354.8238
MEM 11469.621094 1708463354.9239
MEM 11472.023438 1708463355.0245
MEM 11474.121094 1708463355.1251
MEM 11476.371094 1708463355.2258
MEM 11478.625000 1708463355.3262
MEM 11481.421875 1708463355.4265
MEM 11483.664062 1708463355.5268
MEM 11486.289062 1708463355.6274
MEM 11488.164062 1708463355.7279
MEM 11490.414062 1708463355.8287
MEM 11492.664062 1708463355.9293
MEM 11494.914062 1708463356.0297
MEM 11497.316406 1708463356.1299
MEM 11499.566406 1708463356.2305
MEM 11501.816406 1708463356.3310
MEM 11504.441406 1708463356.4316
MEM 11507.066406 1708463356.5318
MEM 11509.316406 1708463356.6324
MEM 11512.105469 1708463356.7326
MEM 11514.359375 1708463356.8332
MEM 11516.984375 1708463356.9335
MEM 11519.246094 1708463357.0341
MEM 11521.121094 1708463357.1346
MEM 11523.746094 1708463357.2350
MEM 11525.621094 1708463357.3356
MEM 11528.019531 1708463357.4362
MEM 11530.644531 1708463357.5366
MEM 11532.582031 1708463357.6371
MEM 11535.148438 1708463357.7376
MEM 11537.414062 1708463357.8382
MEM 11539.843750 1708463357.9386
MEM 11541.921875 1708463358.0389
MEM 11544.335938 1708463358.1392
MEM 11546.210938 1708463358.2395
MEM 11548.460938 1708463358.3398
MEM 11550.714844 1708463358.4401
MEM 11552.972656 1708463358.5406
MEM 11555.234375 1708463358.6412
MEM 11557.484375 1708463358.7417
MEM 11560.257812 1708463358.8424
MEM 11747.289062 1708463358.9428
MEM 11661.644531 1708463359.0433
MEM 11737.718750 1708463359.1437
MEM 12090.425781 1708463359.2439
MEM 11864.566406 1708463359.3442
MEM 11896.890625 1708463359.4451
MEM 11932.742188 1708463359.5454
MEM 11932.742188 1708463359.6458
MEM 11932.742188 1708463359.7463
MEM 11932.742188 1708463359.8469
MEM 11544.640625 1708463359.9476
MEM 11670.292969 1708463360.0479
MEM 11832.671875 1708463360.1486
MEM 11736.667969 1708463360.2490
MEM 11736.667969 1708463360.3492
MEM 11803.296875 1708463360.4496
MEM 11805.691406 1708463360.5499
MEM 11832.671875 1708463360.6505
MEM 11832.671875 1708463360.7512
MEM 11748.671875 1708463360.8519
MEM 11832.671875 1708463360.9523
MEM 11769.304688 1708463361.0528
MEM 11832.671875 1708463361.1532
MEM 11832.671875 1708463361.2537
MEM 11736.667969 1708463361.3545
MEM 11832.671875 1708463361.4553
MEM 11755.605469 1708463361.5559
MEM 11832.671875 1708463361.6563
MEM 11812.656250 1708463361.7570
MEM 11768.000000 1708463361.8573
MEM 11832.675781 1708463361.9578
MEM 11832.675781 1708463362.0582
MEM 11736.671875 1708463362.1586
MEM 11832.675781 1708463362.2592
MEM 11736.671875 1708463362.3595
MEM 11736.671875 1708463362.4599
MEM 11832.675781 1708463362.5604
MEM 11736.671875 1708463362.6611
MEM 11832.675781 1708463362.7617
MEM 11754.695312 1708463362.8625
MEM 11832.675781 1708463362.9627
MEM 11824.964844 1708463363.0634
MEM 11832.675781 1708463363.1638
MEM 11832.675781 1708463363.2645
MEM 11736.671875 1708463363.3653
MEM 11832.675781 1708463363.4656
MEM 11832.675781 1708463363.5663
MEM 11736.671875 1708463363.6669
MEM 11832.675781 1708463363.7674
MEM 11560.664062 1708463363.8677
MEM 11571.375000 1708463363.9679
MEM 11562.929688 1708463364.0681
MEM 11565.179688 1708463364.1686
MEM 11567.804688 1708463364.2692
MEM 11570.054688 1708463364.3698
MEM 11572.304688 1708463364.4702
MEM 11574.703125 1708463364.5705
MEM 11576.953125 1708463364.6710
MEM 11579.945312 1708463364.7712
MEM 11581.453125 1708463364.8718
MEM 11583.703125 1708463364.9722
MEM 11585.953125 1708463365.0728
MEM 11588.203125 1708463365.1730
MEM 11590.617188 1708463365.2734
MEM 11592.867188 1708463365.3740
MEM 11595.117188 1708463365.4743
MEM 11597.367188 1708463365.5749
MEM 11599.992188 1708463365.6756
MEM 11602.242188 1708463365.7763
MEM 11604.117188 1708463365.8768
MEM 11606.515625 1708463365.9775
MEM 11608.765625 1708463366.0779
MEM 11611.015625 1708463366.1785
MEM 11613.269531 1708463366.2788
MEM 11615.519531 1708463366.3789
MEM 11617.769531 1708463366.4793
MEM 11620.027344 1708463366.5800
MEM 11622.433594 1708463366.6803
MEM 11625.058594 1708463366.7808
MEM 11627.308594 1708463366.8812
MEM 11629.558594 1708463366.9815
MEM 11632.187500 1708463367.0821
MEM 11634.437500 1708463367.1824
MEM 11636.835938 1708463367.2830
MEM 11639.085938 1708463367.3835
MEM 11641.710938 1708463367.4841
MEM 11644.335938 1708463367.5845
MEM 11716.117188 1708463367.6852
MEM 11730.921875 1708463367.7855
MEM 11822.148438 1708463367.8857
MEM 12063.691406 1708463367.9864
MEM 11921.226562 1708463368.0866
MEM 12091.500000 1708463368.1868
MEM 12017.195312 1708463368.2873
MEM 12017.195312 1708463368.3877
MEM 12017.195312 1708463368.4884
MEM 12017.195312 1708463368.5891
MEM 11629.093750 1708463368.6894
MEM 11774.699219 1708463368.7896
MEM 11821.117188 1708463368.8901
MEM 11821.117188 1708463368.9905
MEM 11905.148438 1708463369.0908
MEM 11821.117188 1708463369.1912
MEM 11821.117188 1708463369.2914
MEM 11917.121094 1708463369.3917
MEM 11821.117188 1708463369.4924
MEM 11870.718750 1708463369.5927
MEM 11827.835938 1708463369.6933
MEM 11917.121094 1708463369.7937
MEM 11878.359375 1708463369.8944
MEM 11917.121094 1708463369.9951
MEM 11909.625000 1708463370.0955
MEM 11917.132812 1708463370.1962
MEM 11917.132812 1708463370.2968
MEM 11917.132812 1708463370.3971
MEM 11913.105469 1708463370.4979
MEM 11864.503906 1708463370.5983
MEM 11917.136719 1708463370.6988
MEM 11892.875000 1708463370.7991
MEM 11917.136719 1708463370.8999
MEM 11915.285156 1708463371.0006
MEM 11917.136719 1708463371.1010
MEM 11917.136719 1708463371.2016
MEM 11917.136719 1708463371.3024
MEM 11907.597656 1708463371.4029
MEM 11851.894531 1708463371.5036
MEM 11821.132812 1708463371.6042
MEM 11821.132812 1708463371.7047
MEM 11917.136719 1708463371.8052
MEM 11879.816406 1708463371.9060
MEM 11821.132812 1708463372.0064
MEM 11821.132812 1708463372.1067
MEM 11867.136719 1708463372.2070
MEM 11917.136719 1708463372.3076
MEM 11859.511719 1708463372.4083
MEM 11821.132812 1708463372.5088
MEM 11821.132812 1708463372.6094
MEM 11911.136719 1708463372.7098
MEM 11917.136719 1708463372.8101
MEM 11821.132812 1708463372.9111
MEM 11917.136719 1708463373.0114
MEM 11821.132812 1708463373.1119
MEM 11917.136719 1708463373.2121
MEM 11821.132812 1708463373.3125
MEM 11834.242188 1708463373.4131
MEM 11831.843750 1708463373.5136
MEM 11823.121094 1708463373.6141
MEM 11825.851562 1708463373.7144
MEM 11828.003906 1708463373.8149
MEM 11830.253906 1708463373.9153
MEM 11832.503906 1708463374.0158
MEM 11834.753906 1708463374.1163
MEM 11836.988281 1708463374.2170
MEM 11839.613281 1708463374.3172
MEM 11841.488281 1708463374.4179
MEM 11843.902344 1708463374.5184
MEM 11846.152344 1708463374.6187
MEM 11848.027344 1708463374.7189
MEM 11850.277344 1708463374.8193
MEM 11852.910156 1708463374.9198
MEM 11854.777344 1708463375.0202
MEM 11857.031250 1708463375.1206
MEM 11859.070312 1708463375.2208
MEM 11860.945312 1708463375.3212
MEM 11863.195312 1708463375.4215
MEM 11865.445312 1708463375.5220
MEM 11867.695312 1708463375.6224
MEM 11869.945312 1708463375.7228
MEM 11872.195312 1708463375.8233
MEM 11874.617188 1708463375.9240
MEM 11876.484375 1708463376.0246
MEM 11878.734375 1708463376.1249
MEM 11881.375000 1708463376.2253
MEM 11883.609375 1708463376.3258
MEM 11885.859375 1708463376.4261
MEM 11888.109375 1708463376.5265
MEM 11890.523438 1708463376.6272
MEM 11893.148438 1708463376.7276
MEM 11895.398438 1708463376.8280
MEM 11896.523438 1708463376.9284
MEM 11801.601562 1708463377.0289
MEM 11897.582031 1708463377.1293
MEM 12092.648438 1708463377.2298
MEM 11996.621094 1708463377.3301
MEM 12050.339844 1708463377.4306
MEM 12092.617188 1708463377.5309
MEM 12092.617188 1708463377.6315
MEM 12092.617188 1708463377.7320
MEM 12092.617188 1708463377.8325
MEM 11704.515625 1708463377.9330
MEM 11853.335938 1708463378.0332
MEM 11926.589844 1708463378.1335
MEM 11896.585938 1708463378.2337
MEM 11951.222656 1708463378.3342
MEM 11896.585938 1708463378.4345
MEM 11896.585938 1708463378.5351
MEM 11992.589844 1708463378.6353
MEM 11992.589844 1708463378.7356
MEM 11896.585938 1708463378.8362
MEM 11992.589844 1708463378.9368
MEM 11896.585938 1708463379.0370
MEM 11992.589844 1708463379.1376
MEM 11896.585938 1708463379.2381
MEM 11992.589844 1708463379.3385
MEM 11904.125000 1708463379.4393
MEM 11992.589844 1708463379.5400
MEM 11929.339844 1708463379.6403
MEM 11992.589844 1708463379.7408
MEM 11948.640625 1708463379.8411
MEM 11992.589844 1708463379.9417
MEM 11977.875000 1708463380.0421
MEM 11992.589844 1708463380.1426
MEM 11992.589844 1708463380.2433
MEM 11896.585938 1708463380.3436
MEM 11992.589844 1708463380.4439
MEM 11980.589844 1708463380.5445
MEM 11992.589844 1708463380.6449
MEM 11900.589844 1708463380.7455
MEM 11992.589844 1708463380.8458
MEM 11904.589844 1708463380.9461
MEM 11992.589844 1708463381.0464
MEM 11970.492188 1708463381.1468
MEM 11924.320312 1708463381.2476
MEM 11896.585938 1708463381.3483
MEM 11896.585938 1708463381.4490
MEM 11992.589844 1708463381.5493
MEM 11992.589844 1708463381.6500
MEM 11992.589844 1708463381.7507
MEM 11992.589844 1708463381.8511
MEM 11992.589844 1708463381.9516
MEM 11992.589844 1708463382.0524
MEM 11992.589844 1708463382.1528
MEM 11896.585938 1708463382.2535
MEM 11907.296875 1708463382.3541
MEM 11898.085938 1708463382.4547
MEM 11900.710938 1708463382.5555
MEM 11902.960938 1708463382.6559
MEM 11904.843750 1708463382.7565
MEM 11907.250000 1708463382.8569
MEM 11909.500000 1708463382.9574
MEM 11911.757812 1708463383.0580
MEM 11914.000000 1708463383.1582
MEM 11916.250000 1708463383.2589
MEM 11918.125000 1708463383.3595
MEM 11920.382812 1708463383.4599
MEM 11922.414062 1708463383.5603
MEM 11924.664062 1708463383.6605
MEM 11926.914062 1708463383.7610
MEM 11929.164062 1708463383.8615
MEM 11931.414062 1708463383.9620
MEM 11933.289062 1708463384.0626
MEM 11935.539062 1708463384.1631
MEM 11937.953125 1708463384.2636
MEM 11939.828125 1708463384.3639
MEM 11942.453125 1708463384.4644
MEM 11944.703125 1708463384.5651
MEM 11946.953125 1708463384.6656
MEM 11949.203125 1708463384.7663
MEM 11951.460938 1708463384.8666
MEM 11953.492188 1708463384.9672
MEM 11955.742188 1708463385.0678
MEM 11957.617188 1708463385.1685
MEM 11959.867188 1708463385.2691
MEM 11961.742188 1708463385.3697
MEM 11963.992188 1708463385.4701
MEM 11966.625000 1708463385.5703
MEM 11969.031250 1708463385.6705
MEM 11970.906250 1708463385.7711
MEM 11973.156250 1708463385.8717
MEM 11975.781250 1708463385.9723
MEM 11978.031250 1708463386.0728
MEM 11980.281250 1708463386.1731
MEM 12119.699219 1708463386.2732
MEM 11894.386719 1708463386.3739
MEM 11982.066406 1708463386.4742
MEM 12143.808594 1708463386.5745
MEM 12081.156250 1708463386.6750
MEM 12115.800781 1708463386.7752
MEM 12177.125000 1708463386.8759
MEM 12177.125000 1708463386.9764
MEM 12177.125000 1708463387.0771
MEM 12177.125000 1708463387.1774
MEM 11789.027344 1708463387.2779
MEM 11885.042969 1708463387.3783
MEM 12077.050781 1708463387.4785
MEM 11981.046875 1708463387.5793
MEM 11981.046875 1708463387.6795
MEM 11981.046875 1708463387.7804
MEM 11981.046875 1708463387.8807
MEM 12077.050781 1708463387.9812
MEM 11981.046875 1708463388.0814
MEM 12007.339844 1708463388.1817
MEM 11988.734375 1708463388.2820
MEM 12077.050781 1708463388.3824
MEM 11999.828125 1708463388.4828
MEM 11981.046875 1708463388.5834
MEM 12077.050781 1708463388.6838
MEM 12011.820312 1708463388.7843
MEM 12077.050781 1708463388.8846
MEM 12029.632812 1708463388.9855
MEM 12077.050781 1708463389.0859
MEM 12077.050781 1708463389.1866
MEM 12023.050781 1708463389.2872
MEM 12077.050781 1708463389.3874
MEM 11981.046875 1708463389.4878
MEM 12077.050781 1708463389.5881
MEM 12005.050781 1708463389.6885
MEM 12077.050781 1708463389.7887
MEM 11981.046875 1708463389.8892
MEM 12077.050781 1708463389.9895
MEM 12077.050781 1708463390.0902
MEM 12077.050781 1708463390.1911
MEM 12077.050781 1708463390.2914
MEM 12009.675781 1708463390.3918
MEM 11981.046875 1708463390.4925
MEM 11981.046875 1708463390.5930
MEM 12077.050781 1708463390.6933
MEM 12049.746094 1708463390.7939
MEM 11981.046875 1708463390.8946
MEM 11981.046875 1708463390.9949
MEM 12077.050781 1708463391.0952
MEM 12077.050781 1708463391.1957
MEM 12014.367188 1708463391.2960
MEM 11981.046875 1708463391.3963
MEM 11981.046875 1708463391.4973
MEM 12077.050781 1708463391.5978
MEM 12009.574219 1708463391.6983
MEM 12077.050781 1708463391.7989
MEM 12047.320312 1708463391.8996
MEM 11981.046875 1708463392.0003
MEM 11994.156250 1708463392.1008
MEM 11991.707031 1708463392.2011
MEM 11983.398438 1708463392.3017
MEM 11985.648438 1708463392.4023
MEM 11988.273438 1708463392.5031
MEM 11990.464844 1708463392.6033
MEM 11992.398438 1708463392.7038
MEM 11994.273438 1708463392.8040
MEM 11996.523438 1708463392.9046
MEM 11998.937500 1708463393.0049
MEM 12001.191406 1708463393.1053
MEM 12003.441406 1708463393.2056
MEM 12005.691406 1708463393.3059
MEM 12007.945312 1708463393.4066
MEM 12009.816406 1708463393.5071
MEM 12011.691406 1708463393.6074
MEM 12014.488281 1708463393.7081
MEM 12016.730469 1708463393.8083
MEM 12018.613281 1708463393.9085
MEM 12021.253906 1708463394.0089
MEM 12023.503906 1708463394.1095
MEM 12025.386719 1708463394.2101
MEM 12027.261719 1708463394.3104
MEM 12029.613281 1708463394.4110
MEM 12031.925781 1708463394.5117
MEM 12033.800781 1708463394.6124
MEM 12036.050781 1708463394.7126
MEM 12038.300781 1708463394.8130
MEM 12040.550781 1708463394.9136
MEM 12042.425781 1708463395.0141
MEM 12044.683594 1708463395.1146
MEM 12047.074219 1708463395.2152
MEM 12049.324219 1708463395.3155
MEM 12051.574219 1708463395.4161
MEM 12053.824219 1708463395.5168
MEM 12056.449219 1708463395.6173
MEM 12058.324219 1708463395.7179
MEM 12060.675781 1708463395.8182
MEM 12062.988281 1708463395.9186
MEM 12065.238281 1708463396.0191
MEM 12067.488281 1708463396.1196
MEM 12070.113281 1708463396.2198
MEM 12071.992188 1708463396.3201
MEM 12074.242188 1708463396.4203
MEM 12075.378906 1708463396.5209
MEM 11980.421875 1708463396.6214
MEM 12149.519531 1708463396.7219
MEM 12108.453125 1708463396.8221
MEM 12175.531250 1708463396.9226
MEM 12240.890625 1708463397.0229
MEM 12271.472656 1708463397.1236
MEM 12271.472656 1708463397.2238
MEM 12271.472656 1708463397.3242
MEM 12271.472656 1708463397.4244
MEM 11883.371094 1708463397.5250
MEM 11981.246094 1708463397.6253
MEM 12171.406250 1708463397.7258
MEM 12075.402344 1708463397.8263
MEM 12094.195312 1708463397.9266
MEM 12075.402344 1708463398.0272
MEM 12075.402344 1708463398.1275
MEM 12171.406250 1708463398.2278
MEM 12171.406250 1708463398.3282
MEM 12171.406250 1708463398.4288
MEM 12171.406250 1708463398.5293
MEM 12171.406250 1708463398.6299
MEM 12143.417969 1708463398.7304
MEM 12106.449219 1708463398.8310
MEM 12171.406250 1708463398.9315
MEM 12121.625000 1708463399.0321
MEM 12171.406250 1708463399.1326
MEM 12150.933594 1708463399.2334
MEM 12171.406250 1708463399.3338
MEM 12171.406250 1708463399.4343
MEM 12171.417969 1708463399.5347
MEM 12171.417969 1708463399.6354
MEM 12101.417969 1708463399.7359
MEM 12171.417969 1708463399.8365
MEM 12075.414062 1708463399.9368
MEM 12171.421875 1708463400.0371
MEM 12075.417969 1708463400.1374
MEM 12171.421875 1708463400.2376
MEM 12075.417969 1708463400.3382
MEM 12171.421875 1708463400.4385
MEM 12075.417969 1708463400.5389
MEM 12171.421875 1708463400.6395
MEM 12075.417969 1708463400.7399
MEM 12171.421875 1708463400.8402
MEM 12075.417969 1708463400.9406
MEM 12171.421875 1708463401.0408
MEM 12075.417969 1708463401.1411
MEM 12171.421875 1708463401.2418
MEM 12130.402344 1708463401.3427
MEM 12171.421875 1708463401.4430
MEM 12158.339844 1708463401.5438
MEM 12171.421875 1708463401.6442
MEM 12075.417969 1708463401.7449
MEM 12086.128906 1708463401.8453
MEM 12077.035156 1708463401.9456
MEM 12079.660156 1708463402.0461
MEM 12082.285156 1708463402.1467
MEM 12084.535156 1708463402.2471
MEM 12086.550781 1708463402.3474
MEM 12088.800781 1708463402.4477
MEM 12091.050781 1708463402.5484
MEM 12093.683594 1708463402.6488
MEM 12095.558594 1708463402.7492
MEM 12097.808594 1708463402.8496
MEM 12100.433594 1708463402.9501
MEM 12102.683594 1708463403.0507
MEM 12104.933594 1708463403.1513
MEM 12106.816406 1708463403.2515
MEM 12109.597656 1708463403.3521
MEM 12111.855469 1708463403.4526
MEM 12113.722656 1708463403.5529
MEM 12115.972656 1708463403.6533
MEM 12118.222656 1708463403.7536
MEM 12120.472656 1708463403.8542
MEM 12122.824219 1708463403.9546
MEM 12125.121094 1708463404.0550
MEM 12126.996094 1708463404.1553
MEM 12128.871094 1708463404.2558
MEM 12131.125000 1708463404.3560
MEM 12133.375000 1708463404.4563
MEM 12135.625000 1708463404.5568
MEM 12137.500000 1708463404.6572
MEM 12140.289062 1708463404.7575
MEM 12142.539062 1708463404.8578
MEM 12144.414062 1708463404.9583
MEM 12146.664062 1708463405.0588
MEM 12148.914062 1708463405.1594
MEM 12151.164062 1708463405.2599
MEM 12153.421875 1708463405.3604
MEM 12155.437500 1708463405.4608
MEM 12157.687500 1708463405.5614
MEM 12160.312500 1708463405.6618
MEM 12162.562500 1708463405.7624
MEM 12164.812500 1708463405.8629
MEM 12167.062500 1708463405.9633
MEM 12169.414062 1708463406.0638
MEM 12171.726562 1708463406.1642
MEM 12173.976562 1708463406.2646
MEM 12176.226562 1708463406.3652
MEM 12178.101562 1708463406.4656
MEM 12179.976562 1708463406.5658
MEM 12182.226562 1708463406.6663
MEM 12184.484375 1708463406.7668
MEM 12186.125000 1708463406.8670
MEM 12187.625000 1708463406.9673
MEM 12189.875000 1708463407.0678
MEM 12192.500000 1708463407.1682
MEM 12193.261719 1708463407.2686
MEM 12093.816406 1708463407.3688
MEM 12286.957031 1708463407.4693
MEM 12314.214844 1708463407.5696
MEM 12260.304688 1708463407.6702
MEM 12390.386719 1708463407.7707
MEM 12576.066406 1708463407.8711
MEM 12389.355469 1708463407.9715
MEM 12389.355469 1708463408.0720
MEM 12389.355469 1708463408.1724
MEM 12389.355469 1708463408.2728
MEM 12001.253906 1708463408.3732
MEM 12110.035156 1708463408.4738
MEM 12288.707031 1708463408.5746
MEM 12193.289062 1708463408.6752
MEM 12193.289062 1708463408.7757
MEM 12235.292969 1708463408.8759
MEM 12289.292969 1708463408.9762
MEM 12193.289062 1708463409.0765
MEM 12289.292969 1708463409.1769
MEM 12193.289062 1708463409.2778
MEM 12289.292969 1708463409.3786
MEM 12197.222656 1708463409.4792
MEM 12289.292969 1708463409.5796
